"titles" "years" "links" "rateCount" "rateValue" "genre" "director" "production" "time"
"Za kilka dolarów wiêcej " "1965" "/film/Za+kilka+dolar%C3%B3w+wi%C4%99cej-1965-37390" 48119 "7,73" "Western" "  Sergio Leone " "Hiszpania  /  W³ochy  /  RFN" "2 godz. 12 min."
"Jak zostaæ królem " "2010" "/film/Jak+zosta%C4%87+kr%C3%B3lem-2010-539270" 315273 "7,73" "Biograficzny  /  Dramat historyczny" "  Tom Hooper " "Australia  /  USA  /  Wielka Brytania" "1 godz. 58 min."
"Bez przebaczenia " "1992" "/film/Bez+przebaczenia-1992-1241" 84532 "7,73" "Western" "  Clint Eastwood " "USA" "2 godz. 11 min."
"Trainspotting " "1996" "/film/Trainspotting-1996-989" 222041 "7,73" "Dramat" "  Danny Boyle " "Wielka Brytania" "1 godz. 34 min."
"American Gangster " "2007" "/film/American+Gangster-2007-130130" 189447 "7,72" "Biograficzny  /  Dramat  /  Krymina³" "  Ridley Scott " "USA" "2 godz. 37 min."
"Iluzjonista " "2006" "/film/Iluzjonista-2006-203657" 283999 "7,72" "Fantasy  /  Kostiumowy" "  Neil Burger " "Czechy  /  USA" "1 godz. 50 min."
"Mandarynki " "2013" "/film/Mandarynki-2013-694062" 44511 "7,72" "Dramat  /  Wojenny" "  Zaza Urushadze " "Gruzja  /  Estonia" "1 godz. 30 min."
"Za wszelk¹ cenê " "2004" "/film/Za+wszelk%C4%85+cen%C4%99-2004-123697" 268508 "7,72" "Dramat" "  Clint Eastwood " "USA" "2 godz. 12 min."
"Wo³yñ " "2016" "/film/Wo%C5%82y%C5%84-2016-724694" 142233 "7,72" "Dramat  /  Wojenny" "  Wojciech Smarzowski " "Polska" "2 godz. 30 min."
"Piraci z Karaibów: Skrzynia umarlaka " "2006" "/film/Piraci+z+Karaib%C3%B3w%3A+Skrzynia+umarlaka-2006-107404" 407533 "7,72" "Fantasy  /  Przygodowy" "  Gore Verbinski " "USA" "2 godz. 30 min."
"Witaj w klubie " "2013" "/film/Witaj+w+klubie-2013-657859" 174340 "7,72" "Biograficzny  /  Dramat" "  Jean-Marc Vallée " "USA" "1 godz. 57 min."
"Piraci z Karaibów: Kl¹twa Czarnej Per³y " "2003" "/film/Piraci+z+Karaib%C3%B3w%3A+Kl%C4%85twa+Czarnej+Per%C5%82y-2003-37309" 712199 "7,71" "Fantasy  /  Przygodowy" "  Gore Verbinski " "USA" "2 godz. 23 min."
"Grobowiec œwietlików " "1988" "/film/Grobowiec+%C5%9Bwietlik%C3%B3w-1988-34655" 45623 "7,71" "Dramat  /  Anime" "  Isao Takahata " "Japonia" "1 godz. 29 min."
"Œwiêci z Bostonu " "1999" "/film/%C5%9Awi%C4%99ci+z+Bostonu-1999-10213" 162009 "7,71" "Sensacyjny" "  Troy Duffy " "Kanada  /  USA" "1 godz. 50 min."
"Co gryzie Gilberta Grape'a " "1993" "/film/Co+gryzie+Gilberta+Grape%27a-1993-1236" 291069 "7,71" "Dramat" "  Lasse Hallström " "USA" "1 godz. 58 min."
"Samsara " "2011" "/film/Samsara-2011-335332" 34164 "7,71" "Dokumentalny" "  Ron Fricke " "Brazylia  /  Chiny  /  Dania  /  Japonia  /  RPA  /  Singapur  /  USA  /  W³ochy  /  Tajlandia  /  Egipt  /  Indonezja  /  Kenia  /  Zjednoczone Emiraty Arabskie  /  Jordania  /  Arabia Saudyjska  /  Ghana" "1 godz. 39 min."
"Sherlock Holmes " "2009" "/film/Sherlock+Holmes-2009-426062" 432636 "7,70" "Krymina³  /  Przygodowy" "  Guy Ritchie " "Niemcy  /  USA" "2 godz. 8 min."
"Ró¿a " "2011" "/film/R%C3%B3%C5%BCa-2011-564694" 130290 "7,70" "Dramat" "  Wojciech Smarzowski " "Polska" "1 godz. 38 min."
"Misja " "1986" "/film/Misja-1986-1037" 56605 "7,70" "Dramat  /  Kostiumowy" "  Roland Joffé " "Wielka Brytania" "2 godz. 6 min."
"Casablanca " "1942" "/film/Casablanca-1942-905" 88755 "7,70" "Krymina³  /  Melodramat" "  Michael Curtiz " "USA" "1 godz. 42 min."
"Harry Potter i Insygnia Œmierci: Czêœæ II " "2011" "/film/Harry+Potter+i+Insygnia+%C5%9Amierci%3A+Cz%C4%99%C5%9B%C4%87+II-2011-476021" 331063 "7,70" "Familijny  /  Fantasy  /  Przygodowy" "  David Yates " "USA  /  Wielka Brytania" "2 godz. 10 min."
"Kiler " "1997" "/film/Kiler-1997-529" 435583 "7,70" "Komedia  /  Sensacyjny" "  Juliusz Machulski " "Polska" "1 godz. 44 min."
"Grand Budapest Hotel " "2014" "/film/Grand+Budapest+Hotel-2014-661817" 245616 "7,70" "Dramat  /  Komedia" "  Wes Anderson " "Niemcy  /  USA" "1 godz. 40 min."
"Polowanie " "2012" "/film/Polowanie-2012-640318" 111420 "7,70" "Dramat obyczajowy" "  Thomas Vinterberg " "Dania  /  Szwecja" "1 godz. 55 min."
"Symetria " "2003" "/film/Symetria-2003-103907" 240418 "7,70" "Dramat" "  Konrad Niewolski " "Polska" "1 godz. 39 min."
"Œniadanie u Tiffany'ego " "1961" "/film/%C5%9Aniadanie+u+Tiffany%27ego-1961-1318" 148471 "7,69" "Melodramat" "  Blake Edwards " "USA" "1 godz. 55 min."
"Absolwent " "1967" "/film/Absolwent-1967-1042" 76534 "7,69" "Dramat obyczajowy" "  Mike Nichols " "USA" "1 godz. 45 min."
"Mroczny Rycerz powstaje " "2012" "/film/Mroczny+Rycerz+powstaje-2012-506756" 291772 "7,69" "Akcja  /  Sci-Fi" "  Christopher Nolan " "USA  /  Wielka Brytania" "2 godz. 45 min."
"Wojownik " "2011" "/film/Wojownik-2011-499338" 93831 "7,69" "Dramat  /  Sportowy" "  Gavin O'Connor " "USA" "2 godz. 20 min."
"Oszukana " "2008" "/film/Oszukana-2008-293878" 176773 "7,68" "Dramat obyczajowy" "  Clint Eastwood " "USA" "2 godz. 20 min."
"Edward No¿ycorêki " "1990" "/film/Edward+No%C5%BCycor%C4%99ki-1990-5355" 388630 "7,68" "Dramat  /  Fantasy" "  Tim Burton " "USA" "1 godz. 45 min."
"Klaus " "2019" "/film/Klaus-2019-743825" 31920 "7,68" "Animacja" "  Sergio Pablos " "Hiszpania" "1 godz. 36 min."
"Donnie Brasco " "1997" "/film/Donnie+Brasco-1997-516" 122902 "7,68" "Biograficzny  /  Gangsterski" "  Mike Newell " "USA" "2 godz. 7 min."
"Bo¿e Cia³o " "2019" "/film/Bo%C5%BCe+Cia%C5%82o-2019-808863" 122447 "7,68" "Obyczajowy" "  Jan Komasa " "Polska" "1 godz. 55 min."
"Wilk z Wall Street " "2013" "/film/Wilk+z+Wall+Street-2013-426597" 431468 "7,68" "Biograficzny  /  Komedia kryminalna" "  Martin Scorsese " "USA" "2 godz. 59 min."
"Krótki film o zabijaniu " "1987" "/film/Kr%C3%B3tki+film+o+zabijaniu-1987-1157" 69054 "7,68" "Dramat  /  Psychologiczny" "  Krzysztof Kieœlowski " "Polska" "1 godz. 24 min."
"Prawo Bronxu " "1993" "/film/Prawo+Bronxu-1993-1031" 66873 "7,67" "Dramat  /  Gangsterski" "  Robert De Niro " "USA" "2 godz. 1 min."
"W g³owie siê nie mieœci " "2015" "/film/W+g%C5%82owie+si%C4%99+nie+mie%C5%9Bci-2015-682170" 207198 "7,67" "Animacja  /  Komedia" "  Pete Docter " "USA" "1 godz. 34 min."
"Poszukiwacze zaginionej Arki " "1981" "/film/Poszukiwacze+zaginionej+Arki-1981-1216" 260006 "7,67" "Przygodowy" "  Steven Spielberg " "USA" "1 godz. 55 min."
"Gadaj¹ce g³owy " "1980" "/film/Gadaj%C4%85ce+g%C5%82owy-1980-35461" 40283 "7,67" "Dokumentalny  /  Krótkometra¿owy" "  Krzysztof Kieœlowski " "Polska" " 14 min."
"Sam " "2001" "/film/Sam-2001-32021" 85443 "7,67" "Dramat obyczajowy" "  Jessie Nelson " "USA" "2 godz. 12 min."
"Thor: Ragnarok " "2017" "/film/Thor%3A+Ragnarok-2017-707970" 157543 "7,67" "Fantasy  /  Przygodowy" "  Taika Waititi " "USA" "2 godz. 10 min."
"Trener " "2005" "/film/Trener-2005-121936" 95872 "7,66" "Dramat  /  Sportowy" "  Thomas Carter " "Niemcy  /  USA" "2 godz. 16 min."
"Wielki Mike. The Blind Side " "2009" "/film/Wielki+Mike.+The+Blind+Side-2009-394398" 141232 "7,66" "Biograficzny  /  Dramat  /  Sportowy" "  John Lee Hancock " "USA" "2 godz. 8 min."
"Ciekawy przypadek Benjamina Buttona " "2008" "/film/Ciekawy+przypadek+Benjamina+Buttona-2008-123383" 484996 "7,66" "Fantasy  /  Melodramat" "  David Fincher " "USA" "2 godz. 46 min."
"Piraci z Karaibów: Na krañcu œwiata " "2007" "/film/Piraci+z+Karaib%C3%B3w%3A+Na+kra%C5%84cu+%C5%9Bwiata-2007-121760" 376487 "7,66" "Fantasy  /  Przygodowy" "  Gore Verbinski " "USA" "2 godz. 49 min."
"Rocky " "1976" "/film/Rocky-1976-9190" 187262 "7,66" "Dramat  /  Sportowy" "  John G. Avildsen " "USA" "1 godz. 59 min."
"W imiê ojca " "1993" "/film/W+imi%C4%99+ojca-1993-1231" 43357 "7,66" "Biograficzny  /  Dramat obyczajowy" "  Jim Sheridan " "Irlandia  /  USA  /  Wielka Brytania" "2 godz. 13 min."
"¯ycie za ¿ycie " "2003" "/film/%C5%BBycie+za+%C5%BCycie-2003-33128" 103521 "7,66" "Dramat" "  Alan Parker " "Niemcy  /  USA  /  Wielka Brytania" "2 godz. 10 min."
"Cudowny ch³opak " "2017" "/film/Cudowny+ch%C5%82opak-2017-776387" 105910 "7,66" "Dramat  /  Komedia  /  Obyczajowy" "  Stephen Chbosky " "Hongkong  /  USA" "1 godz. 53 min."
"Imiê ró¿y " "1986" "/film/Imi%C4%99+r%C3%B3%C5%BCy-1986-1319" 168767 "7,66" "Krymina³" "  Jean-Jacques Annaud " "Francja  /  W³ochy  /  RFN" "2 godz. 10 min."
"Sekrety morza " "2014" "/film/Sekrety+morza-2014-622476" 34392 "7,65" "Animacja  /  Familijny  /  Fantasy" "  Tomm Moore " "Belgia  /  Dania  /  Francja  /  Irlandia  /  Luksemburg" "1 godz. 33 min."
"D³ug " "1999" "/film/D%C5%82ug-1999-781" 145139 "7,65" "Dramat  /  Psychologiczny" "  Krzysztof Krauze " "Polska" "1 godz. 37 min."
"Donnie Darko " "2001" "/film/Donnie+Darko-2001-5158" 200601 "7,65" "Dramat" "  Richard Kelly " "USA" "1 godz. 53 min."
"Kapitan Phillips " "2013" "/film/Kapitan+Phillips-2013-643366" 201745 "7,65" "Biograficzny  /  Dramat" "  Paul Greengrass " "USA" "2 godz. 14 min."
"Wywiad z wampirem " "1994" "/film/Wywiad+z+wampirem-1994-1002" 294887 "7,65" "Dramat  /  Horror" "  Neil Jordan " "USA" "2 godz. 3 min."
"Chinatown " "1974" "/film/Chinatown-1974-1027" 62798 "7,65" "Krymina³  /  Film-Noir" "  Roman Polañski " "USA" "2 godz. 15 min."
"Tañcz¹cy z wilkami " "1990" "/film/Ta%C5%84cz%C4%85cy+z+wilkami-1990-1257" 111519 "7,65" "Western" "  Kevin Costner " "USA  /  Wielka Brytania" "3 godz. 1 min."
"Dziewczyna z tatua¿em " "2011" "/film/Dziewczyna+z+tatua%C5%BCem-2011-565637" 311112 "7,65" "Krymina³  /  Thriller" "  David Fincher " "Norwegia  /  Szwecja  /  USA" "2 godz. 38 min."
"Ip Man " "2008" "/film/Ip+Man-2008-481898" 69872 "7,64" "Biograficzny  /  Sztuki walki" "  Wilson Yip " "Chiny  /  Hongkong" "1 godz. 46 min."
"Pewnego razu na Dzikim Zachodzie " "1968" "/film/Pewnego+razu+na+Dzikim+Zachodzie-1968-4406" 44538 "7,64" "Western" "  Sergio Leone " "USA  /  W³ochy" "2 godz. 45 min."
"Indiana Jones i ostatnia krucjata " "1989" "/film/Indiana+Jones+i+ostatnia+krucjata-1989-1213" 237704 "7,64" "Przygodowy" "  Steven Spielberg " "USA" "2 godz. 7 min."
"Ghost in the Shell " "1995" "/film/Ghost+in+the+Shell-1995-31866" 63521 "7,64" "Akcja  /  Sci-Fi  /  Anime" "  Mamoru Oshii " "Japonia" "1 godz. 22 min."
"Jak wytresowaæ smoka 2 " "2014" "/film/Jak+wytresowa%C4%87+smoka+2-2014-574322" 161043 "7,64" "Animacja  /  Familijny  /  Fantasy  /  Przygodowy" "  Dean DeBlois " "USA" "1 godz. 45 min."
"Okno na podwórze " "1954" "/film/Okno+na+podw%C3%B3rze-1954-1324" 55433 "7,64" "Psychologiczny  /  Dreszczowiec" "  Alfred Hitchcock " "USA" "1 godz. 52 min."
"Mary i Max " "2009" "/film/Mary+i+Max-2009-479892" 51068 "7,64" "Animacja  /  Dramat  /  Komedia" "  Adam Elliot " "Australia" "1 godz. 32 min."
"Doktor Strangelove, lub jak przesta³em siê martwiæ i pokocha³em bombê " "1964" "/film/Doktor+Strangelove%2C+lub+jak+przesta%C5%82em+si%C4%99+martwi%C4%87+i+pokocha%C5%82em+bomb%C4%99-1964-5185" 37428 "7,64" "Satyra" "  Stanley Kubrick " "USA  /  Wielka Brytania" "1 godz. 33 min."
"Podejrzani " "1995" "/film/Podejrzani-1995-8727" 92363 "7,64" "Krymina³  /  Thriller" "  Bryan Singer " "Niemcy  /  USA" "1 godz. 46 min."
"Kafarnaum " "2018" "/film/Kafarnaum-2018-807622" 22886 "7,63" "Dramat" "  Nadine Labaki " "USA  /  Liban" "2 godz. "
"£owca androidów " "1982" "/film/%C5%81owca+android%C3%B3w-1982-734" 193565 "7,63" "Thriller  /  Sci-Fi" "  Ridley Scott " "Hongkong  /  USA  /  Wielka Brytania" "1 godz. 57 min."
"Imperium S³oñca " "1987" "/film/Imperium+S%C5%82o%C5%84ca-1987-1221" 91409 "7,63" "Dramat  /  Wojenny" "  Steven Spielberg " "USA" "2 godz. 34 min."
"Czarny ³abêdŸ " "2010" "/film/Czarny+%C5%82ab%C4%99d%C5%BA-2010-526137" 346577 "7,63" "Dramat  /  Psychologiczny" "  Darren Aronofsky " "USA" "1 godz. 48 min."
"Wielka Szóstka " "2014" "/film/Wielka+Sz%C3%B3stka-2014-685183" 153293 "7,63" "Animacja  /  Komedia  /  Akcja  /  Sci-Fi" "  Don Hall   /    Chris Williams " "USA" "1 godz. 42 min."
"Deszczowa piosenka " "1952" "/film/Deszczowa+piosenka-1952-30862" 50111 "7,63" "Komedia  /  Musical  /  Romans" "  Stanley Donen   /    Gene Kelly " "USA" "1 godz. 43 min."
"2001: Odyseja kosmiczna " "1968" "/film/2001%3A+Odyseja+kosmiczna-1968-1458" 128735 "7,62" "Sci-Fi" "  Stanley Kubrick " "USA  /  Wielka Brytania" "2 godz. 21 min."
"Doskona³y œwiat " "1993" "/film/Doskona%C5%82y+%C5%9Bwiat-1993-5166" 78713 "7,62" "Dramat" "  Clint Eastwood " "USA" "2 godz. 18 min."
"Rzeka tajemnic " "2003" "/film/Rzeka+tajemnic-2003-97112" 162772 "7,62" "Thriller" "  Clint Eastwood " "Australia  /  USA" "2 godz. 17 min."
"Harry Potter i wiêzieñ Azkabanu " "2004" "/film/Harry+Potter+i+wi%C4%99zie%C5%84+Azkabanu-2004-34282" 391898 "7,62" "Familijny  /  Fantasy  /  Przygodowy" "  Alfonso Cuarón " "USA  /  Wielka Brytania" "2 godz. 21 min."
"Przypadek " "1981" "/film/Przypadek-1981-897" 38379 "7,62" "Dramat  /  Psychologiczny  /  Polityczny" "  Krzysztof Kieœlowski " "Polska" "2 godz. 2 min."
"Bogowie ulicy " "2012" "/film/Bogowie+ulicy-2012-624792" 133402 "7,62" "Krymina³  /  Thriller" "  David Ayer " "USA" "1 godz. 49 min."
"Ultimatum Bourne'a " "2007" "/film/Ultimatum+Bourne%27a-2007-188513" 172842 "7,62" "Sensacyjny" "  Paul Greengrass " "Niemcy  /  USA" "1 godz. 55 min."
"Ray " "2004" "/film/Ray-2004-96506" 51650 "7,62" "Biograficzny  /  Dramat  /  Muzyczny" "  Taylor Hackford " "USA" "2 godz. 32 min."
"Wœciek³y Byk " "1980" "/film/W%C5%9Bciek%C5%82y+Byk-1980-1044" 59904 "7,62" "Biograficzny  /  Dramat" "  Martin Scorsese " "USA" "2 godz. 9 min."
"Mulan " "1998" "/film/Mulan-1998-539" 152880 "7,62" "Animacja  /  Familijny  /  Przygodowy" "  Barry Cook   /    Tony Bancroft " "USA" "1 godz. 28 min."
"9 kompania " "2005" "/film/9+kompania-2005-181525" 97698 "7,62" "Dramat  /  Wojenny" "  Fedor Bondarchuk " "Finlandia  /  Rosja  /  Ukraina" "2 godz. 19 min."
"Nietykalni " "1987" "/film/Nietykalni-1987-1036" 92669 "7,61" "Gangsterski" "  Brian De Palma " "USA" "1 godz. 59 min."
"Obdarowani " "2017" "/film/Obdarowani-2017-756152" 79092 "7,61" "Dramat" "  Marc Webb " "USA" "1 godz. 41 min."
"Uprowadzona " "2008" "/film/Uprowadzona-2008-401089" 342029 "7,61" "Sensacyjny" "  Pierre Morel " "Francja" "1 godz. 33 min."
"Na no¿e " "2019" "/film/Na+no%C5%BCe-2019-816979" 85520 "7,61" "Dramat  /  Komedia  /  Krymina³" "  Rian Johnson " "USA" "2 godz. 10 min."
"Psy " "1992" "/film/Psy-1992-1142" 198865 "7,61" "Sensacyjny" "  W³adys³aw Pasikowski " "Polska" "1 godz. 44 min."
"Rzymskie wakacje " "1953" "/film/Rzymskie+wakacje-1953-9308" 58223 "7,61" "Komedia rom." "  William Wyler " "USA" "1 godz. 58 min."
"Joe Black " "1998" "/film/Joe+Black-1998-74" 261198 "7,61" "Fantasy  /  Melodramat" "  Martin Brest " "USA" "3 godz. 1 min."
"Vabank " "1981" "/film/Vabank-1981-1146" 148462 "7,60" "Komedia kryminalna" "  Juliusz Machulski " "Polska" "1 godz. 44 min."
"Ostatni samuraj " "2003" "/film/Ostatni+samuraj-2003-36447" 267283 "7,60" "Dramat historyczny" "  Edward Zwick " "USA" "2 godz. 34 min."
"Dobrze siê k³amie w mi³ym towarzystwie " "2016" "/film/Dobrze+si%C4%99+k%C5%82amie+w+mi%C5%82ym+towarzystwie-2016-752725" 158863 "7,60" "Dramat  /  Komedia" "  Paolo Genovese " "W³ochy" "1 godz. 37 min."
"Hobbit: Niezwyk³a podró¿ " "2012" "/film/Hobbit%3A+Niezwyk%C5%82a+podr%C3%B3%C5%BC-2012-343217" 378520 "7,60" "Fantasy  /  Przygodowy" "  Peter Jackson " "Nowa Zelandia  /  USA" "2 godz. 49 min."
"K-PAX " "2001" "/film/K-PAX-2001-31831" 321746 "7,60" "Dramat" "  Iain Softley " "Niemcy  /  USA" "2 godz. "
"Hannibal " "2001" "/film/Hannibal-2001-1502" 340817 "7,60" "Thriller" "  Ridley Scott " "USA  /  Wielka Brytania" "2 godz. 11 min."
"Persona " "1966" "/film/Persona-1966-31654" 26876 "7,59" "Dramat  /  Psychologiczny" "  Ingmar Bergman " "Szwecja" "1 godz. 25 min."
"Le Mans '66 " "2019" "/film/Le+Mans+%2766-2019-705791" 45726 "7,59" "Biograficzny  /  Dramat  /  Sportowy" "  James Mangold " "USA" "2 godz. 32 min."
"American Beauty " "1999" "/film/American+Beauty-1999-836" 504067 "7,59" "Dramat  /  Komedia" "  Sam Mendes " "USA" "2 godz. 2 min."
"Nie ma mocnych " "1974" "/film/Nie+ma+mocnych-1974-973" 123177 "7,59" "Komedia obycz." "  Sylwester Chêciñski " "Polska" "1 godz. 30 min."
"Iron Man " "2008" "/film/Iron+Man-2008-122541" 357870 "7,59" "Akcja  /  Sci-Fi" "  Jon Favreau " "USA" "2 godz. 6 min."
"Mój s¹siad Totoro " "1988" "/film/M%C3%B3j+s%C4%85siad+Totoro-1988-34656" 57360 "7,59" "Familijny  /  Anime" "  Hayao Miyazaki " "Japonia" "1 godz. 25 min."
"Tañcz¹c w ciemnoœciach " "2000" "/film/Ta%C5%84cz%C4%85c+w+ciemno%C5%9Bciach-2000-1417" 55847 "7,59" "Dramat  /  Musical" "  Lars von Trier " "Argentyna  /  Dania  /  Finlandia  /  Francja  /  Hiszpania  /  Holandia  /  Islandia  /  Niemcy  /  Norwegia  /  Szwecja  /  USA  /  Wielka Brytania  /  W³ochy" "2 godz. 19 min."
"Jeniec: Tak daleko jak nogi ponios¹ " "2001" "/film/Jeniec%3A+Tak+daleko+jak+nogi+ponios%C4%85-2001-93761" 71532 "7,59" "Dramat  /  Wojenny" "  Hardy Martins " "Niemcy" "2 godz. 38 min."
"Duma i uprzedzenie " "2005" "/film/Duma+i+uprzedzenie-2005-125487" 151057 "7,58" "Kostiumowy  /  Melodramat" "  Joe Wright " "Francja  /  USA  /  Wielka Brytania" "2 godz. 7 min."
"Jutro bêdziemy szczêœliwi " "2016" "/film/Jutro+b%C4%99dziemy+szcz%C4%99%C5%9Bliwi-2016-757040" 84474 "7,58" "Dramat  /  Komedia" "  Hugo Gélin " "Francja  /  Wielka Brytania" "1 godz. 58 min."
"Wyznania gejszy " "2005" "/film/Wyznania+gejszy-2005-173500" 175380 "7,58" "Melodramat" "  Rob Marshall " "USA" "2 godz. 25 min."
"Kimi no Na wa. " "2016" "/film/Kimi+no+Na+wa.-2016-760082" 20635 "7,58" "Fantasy  /  Melodramat  /  Anime" "  Makoto Shinkai " "Japonia" "1 godz. 46 min."
"Chce siê ¿yæ " "2013" "/film/Chce+si%C4%99+%C5%BCy%C4%87-2013-648982" 111580 "7,58" "Dramat" "  Maciej Pieprzyca " "Polska" "1 godz. 47 min."
"Noc na Ziemi " "1991" "/film/Noc+na+Ziemi-1991-8171" 39416 "7,57" "Dramat  /  Komedia  /  Nowele filmowe" "  Jim Jarmusch " "Francja  /  Japonia  /  Niemcy  /  USA  /  Wielka Brytania" "2 godz. 9 min."
"Hair " "1979" "/film/Hair-1979-6001" 58661 "7,57" "Musical" "  Miloš Forman " "USA  /  RFN" "2 godz. 1 min."
"Ziemia obiecana " "1974" "/film/Ziemia+obiecana-1974-1073" 47759 "7,57" "Obyczajowy" "  Andrzej Wajda " "Polska" "2 godz. 59 min."
"Jojo Rabbit " "2019" "/film/Jojo+Rabbit-2019-817417" 67662 "7,57" "Dramat  /  Komedia  /  Wojenny" "  Taika Waititi " "Czechy  /  Niemcy  /  Nowa Zelandia  /  USA" "1 godz. 48 min."
"Twardowsky 2.0 " "2016" "/film/Twardowsky+2.0-2016-774850" 54566 "7,57" "Sci-Fi  /  Krótkometra¿owy" "  Tomasz Bagiñski " "Polska" " 21 min."
"Baraka " "1992" "/film/Baraka-1992-104077" 23964 "7,57" "Dokumentalny" "  Ron Fricke " "USA" "1 godz. 36 min."
"Senna " "2010" "/film/Senna-2010-532261" 32869 "7,57" "Biograficzny  /  Dokumentalny  /  Sportowy" "  Asif Kapadia " "Francja  /  USA  /  Wielka Brytania" "1 godz. 46 min."
"Do utraty si³ " "2015" "/film/Do+utraty+si%C5%82-2015-609966" 144127 "7,57" "Dramat  /  Sportowy" "  Antoine Fuqua " "USA" "2 godz. 3 min."
"Dyktator " "1940" "/film/Dyktator-1940-31335" 35149 "7,56" "Dramat  /  Komedia" "  Charlie Chaplin " "USA" "2 godz. 4 min."
"Cyrk motyli " "2009" "/film/Cyrk+motyli-2009-542342" 51313 "7,56" "Dramat  /  Krótkometra¿owy" "  Joshua Weigel " "USA" " 20 min."
"Sherlock Holmes: Gra cieni " "2011" "/film/Sherlock+Holmes%3A+Gra+cieni-2011-556864" 265405 "7,56" "Krymina³  /  Przygodowy" "  Guy Ritchie " "USA" "2 godz. 9 min."
"Amores perros " "2000" "/film/Amores+perros-2000-31040" 66659 "7,56" "Dramat  /  Thriller" "  Alejandro González Inárritu " "Meksyk" "2 godz. 33 min."
"Epoka lodowcowa " "2002" "/film/Epoka+lodowcowa-2002-32014" 478741 "7,56" "Animacja  /  Komedia  /  Przygodowy" "  Chris Wedge " "USA" "1 godz. 21 min."
"Nienawistna ósemka " "2015" "/film/Nienawistna+%C3%B3semka-2015-714192" 200892 "7,56" "Western" "  Quentin Tarantino " "USA" "2 godz. 48 min."
"Cz³owiek s³oñ " "1980" "/film/Cz%C5%82owiek+s%C5%82o%C5%84-1980-1087" 47110 "7,56" "Biograficzny  /  Dramat" "  David Lynch " "USA" "2 godz. 5 min."
"Choæ goni nas czas " "2007" "/film/Cho%C4%87+goni+nas+czas-2007-372601" 242333 "7,56" "Dramat  /  Komedia" "  Rob Reiner " "USA" "1 godz. 37 min."
"Kwiat pustyni " "2009" "/film/Kwiat+pustyni-2009-495616" 128608 "7,56" "Biograficzny  /  Dramat" "  Sherry Hormann " "Austria  /  Niemcy  /  Wielka Brytania" "2 godz. "
"Si³a i honor " "2000" "/film/Si%C5%82a+i+honor-2000-30585" 83439 "7,56" "Biograficzny  /  Dramat" "  George Tillman Jr. " "USA" "2 godz. 8 min."
"Gwiezdne wojny: Czêœæ III - Zemsta Sithów " "2005" "/film/Gwiezdne+wojny%3A+Cz%C4%99%C5%9B%C4%87+III+-+Zemsta+Sith%C3%B3w-2005-5982" 242221 "7,56" "Przygodowy  /  Sci-Fi" "  George Lucas " "USA" "2 godz. 20 min."
"Hobbit: Pustkowie Smauga " "2013" "/film/Hobbit%3A+Pustkowie+Smauga-2013-469867" 304540 "7,56" "Fantasy  /  Przygodowy" "  Peter Jackson " "Nowa Zelandia  /  USA" "2 godz. 41 min."
"Czarny kot, bia³y kot " "1998" "/film/Czarny+kot%2C+bia%C5%82y+kot-1998-514" 58316 "7,56" "Komedia rom.  /  Muzyczny" "  Emir Kusturica " "Austria  /  Francja  /  Grecja  /  Niemcy  /  USA  /  Fed. Rep. Jugos³awii" "2 godz. "
"To¿samoœæ Bourne'a " "2002" "/film/To%C5%BCsamo%C5%9B%C4%87+Bourne%27a-2002-31497" 227313 "7,56" "Sensacyjny" "  Doug Liman " "Czechy  /  Niemcy  /  USA" "1 godz. 59 min."
"S³aby punkt " "2007" "/film/S%C5%82aby+punkt-2007-286244" 152030 "7,56" "Thriller  /  Dramat s¹dowy" "  Gregory Hoblit " "Niemcy  /  USA" "1 godz. 52 min."
"Motylek " "1973" "/film/Motylek-1973-8529" 31661 "7,55" "Biograficzny  /  Dramat  /  Przygodowy" "  Franklin J. Schaffner " "Francja  /  USA" "2 godz. 30 min."
"Zapl¹tani " "2010" "/film/Zapl%C4%85tani-2010-122832" 209135 "7,55" "Animacja  /  Familijny  /  Komedia  /  Musical" "  Nathan Greno   /    Byron Howard " "USA" "1 godz. 36 min."
"Sztuka spadania " "2004" "/film/Sztuka+spadania-2004-95825" 86686 "7,55" "Animacja  /  Fantasy  /  Krótkometra¿owy  /  Groteska filmowa" "  Tomasz Bagiñski " "Polska" " 6 min."
"Paperman " "2012" "/film/Paperman-2012-656831" 67424 "7,55" "USA" "  John Kahrs " "  2 listopada 2012 (œwiat)  " " 7 min."
"Plan doskona³y " "2006" "/film/Plan+doskona%C5%82y-2006-207851" 139030 "7,55" "Sensacyjny  /  Thriller" "  Spike Lee " "USA  /  Wielka Brytania" "2 godz. 9 min."
"Dziecko Rosemary " "1968" "/film/Dziecko+Rosemary-1968-1104" 137781 "7,55" "Horror  /  Psychologiczny" "  Roman Polañski " "USA" "2 godz. 16 min."
"Tamte dni, tamte noce " "2017" "/film/Tamte+dni%2C+tamte+noce-2017-779394" 99993 "7,55" "Melodramat" "  Luca Guadagnino " "Brazylia  /  Francja  /  USA  /  W³ochy" "2 godz. 12 min."
"Obywatel Kane " "1941" "/film/Obywatel+Kane-1941-31279" 52178 "7,55" "Dramat" "  Orson Welles " "USA" "1 godz. 59 min."
